CIK,Filing Type,Date,File
1007019,8-K,2012-01-06,Out_Files/8-K/0001354488-12-000071.txt
1007019,8-K,2012-01-26,Out_Files/8-K/0001354488-12-000292.txt
1007019,10-Q,2012-06-13,Out_Files/10-Q/0001354488-12-003183.txt
1007019,8-K,2012-04-13,Out_Files/8-K/0001354488-12-001829.txt
1007019,8-K,2012-05-04,Out_Files/8-K/0001354488-12-002149.txt
1007019,8-K,2012-05-10,Out_Files/8-K/0001354488-12-002262.txt
1007019,10-Q,2012-09-12,Out_Files/10-Q/0001354488-12-004834.txt
1007019,8-K,2012-09-12,Out_Files/8-K/0001354488-12-004821.txt
1519380,8-K,2011-08-05,Out_Files/8-K/0001144204-11-044131.txt
18061,10-Q,2011-09-07,Out_Files/10-Q/0001193125-11-242159.txt
18061,8-K,2011-09-02,Out_Files/8-K/0001193125-11-239756.txt
18061,8-K,2011-09-07,Out_Files/8-K/0001193125-11-242160.txt
18061,10-Q,2011-12-07,Out_Files/10-Q/0001193125-11-333329.txt
18061,8-K,2011-12-07,Out_Files/8-K/0001193125-11-333398.txt
18061,10-K,2012-04-04,Out_Files/10-K/0001193125-12-149871.txt
18061,10-Q,2012-06-08,Out_Files/10-Q/0001193125-12-264619.txt
18061,8-K,2012-04-02,Out_Files/8-K/0001193125-12-145480.txt
18061,8-K,2012-04-02,Out_Files/8-K/0001193125-12-145493.txt
18061,10-Q,2012-09-05,Out_Files/10-Q/0001193125-12-380471.txt
18061,8-K,2012-09-05,Out_Files/8-K/0001193125-12-380623.txt
1412067,10-Q,2011-08-08,Out_Files/10-Q/0000950123-11-074521.txt
1412067,8-K,2011-08-09,Out_Files/8-K/0000950123-11-074645.txt
1412067,8-K,2011-09-08,Out_Files/8-K/0001193125-11-242806.txt
1412067,8-K,2011-09-12,Out_Files/8-K/0001193125-11-245055.txt
1412067,10-Q,2011-11-08,Out_Files/10-Q/0001193125-11-302456.txt
1412067,8-K,2011-10-06,Out_Files/8-K/0001193125-11-265175.txt
1412067,8-K,2011-11-08,Out_Files/8-K/0001193125-11-302229.txt
1412067,8-K,2011-11-14,Out_Files/8-K/0001193125-11-307334.txt
1412067,10-K,2012-03-09,Out_Files/10-K/0001193125-12-107156.txt
1412067,8-K,2012-01-05,Out_Files/8-K/0001193125-12-003648.txt
1412067,8-K,2012-02-03,Out_Files/8-K/0001193125-12-038950.txt
1412067,8-K,2012-03-06,Out_Files/8-K/0001193125-12-097889.txt
1412067,10-Q,2012-05-07,Out_Files/10-Q/0001193125-12-215367.txt
1412067,8-K,2012-04-03,Out_Files/8-K/0001193125-12-148148.txt
1412067,8-K,2012-05-07,Out_Files/8-K/0001193125-12-215047.txt
1412067,8-K,2012-06-20,Out_Files/8-K/0001193125-12-276900.txt
1412067,10-K,2012-08-13,Out_Files/10-K/0001193125-12-352730.txt
1412067,10-Q,2012-08-13,Out_Files/10-Q/0001193125-12-352750.txt
1412067,10-Q,2012-08-13,Out_Files/10-Q/0001193125-12-352759.txt
1412067,8-K,2012-08-09,Out_Files/8-K/0001193125-12-346848.txt
785968,10-K,2011-08-09,Out_Files/10-K/0000943440-11-000448.txt
785968,10-K,2011-08-29,Out_Files/10-K/0000943440-11-000519.txt
785968,10-K,2011-07-29,Out_Files/10-K/0000943440-11-000404.txt
785968,10-Q,2011-09-09,Out_Files/10-Q/0001354488-11-003307.txt
785968,10-Q,2011-10-05,Out_Files/10-Q/0001354488-11-003677.txt
785968,10-Q,2011-12-12,Out_Files/10-Q/0001354488-11-004960.txt
785968,8-K,2011-12-12,Out_Files/8-K/0001157523-11-007143.txt
785968,10-Q,2012-03-12,Out_Files/10-Q/0001354488-12-001090.txt
785968,8-K,2012-03-12,Out_Files/8-K/0001157523-12-001355.txt
785968,8-K,2012-03-15,Out_Files/8-K/0001354488-12-001168.txt
785968,8-K,2012-03-21,Out_Files/8-K/0000943440-12-000236.txt
785968,8-K,2012-04-24,Out_Files/8-K/0000943440-12-000384.txt
785968,8-K,2012-04-02,Out_Files/8-K/0000943440-12-000292.txt
785968,8-K,2012-04-05,Out_Files/8-K/0000943440-12-000322.txt
785968,8-K,2012-04-12,Out_Files/8-K/0000943440-12-000345.txt
785968,10-K,2012-08-28,Out_Files/10-K/0000785968-12-000045.txt
785968,10-K,2012-09-06,Out_Files/10-K/0000785968-12-000054.txt
785968,10-K,2012-07-16,Out_Files/10-K/0000785968-12-000030.txt
785968,10-Q,2012-09-10,Out_Files/10-Q/0000785968-12-000063.txt
1399521,10-Q,2011-08-09,Out_Files/10-Q/0001144204-11-044653.txt
1399521,8-K,2011-08-09,Out_Files/8-K/0001144204-11-044711.txt
1399521,10-Q,2011-11-09,Out_Files/10-Q/0001144204-11-062512.txt
1399521,8-K,2011-10-17,Out_Files/8-K/0001144204-11-058088.txt
1399521,8-K,2011-10-27,Out_Files/8-K/0001144204-11-059780.txt
1399521,8-K,2011-11-01,Out_Files/8-K/0001144204-11-060566.txt
1399521,10-K,2012-03-15,Out_Files/10-K/0001144204-12-015254.txt
1399521,8-K,2012-03-15,Out_Files/8-K/0001144204-12-015010.txt
1399521,10-Q,2012-05-10,Out_Files/10-Q/0001144204-12-027424.txt
1399521,8-K,2012-05-10,Out_Files/8-K/0001144204-12-027379.txt
1399521,10-Q,2012-09-10,Out_Files/10-Q/0001144204-12-050388.txt
1399521,10-Q,2012-08-09,Out_Files/10-Q/0001144204-12-043936.txt
1399521,8-K,2012-08-09,Out_Files/8-K/0001144204-12-043819.txt
1137083,10-K,2011-07-29,Out_Files/10-K/0001168542-11-000041.txt
1137083,10-K,2011-08-05,Out_Files/10-K/0001168542-11-000054.txt
1137083,10-K,2011-08-10,Out_Files/10-K/0001168542-11-000057.txt
1137083,10-K,2011-07-29,Out_Files/10-K/0001168542-11-000044.txt
1137083,10-Q,2011-12-13,Out_Files/10-Q/0001137083-11-000061.txt
1137083,10-Q,2011-12-12,Out_Files/10-Q/0001137083-11-000057.txt
1137083,10-Q,2012-03-12,Out_Files/10-Q/0001137083-12-000008.txt
1137083,8-K,2012-01-05,Out_Files/8-K/0001137083-12-000003.txt
1137083,8-K,2012-02-03,Out_Files/8-K/0001137083-12-000005.txt
1137083,8-K,2012-04-13,Out_Files/8-K/0001137083-12-000021.txt
1137083,8-K,2012-04-10,Out_Files/8-K/0001137083-12-000014.txt
1137083,8-K,2012-04-12,Out_Files/8-K/0001137083-12-000016.txt
1137083,8-K,2012-04-12,Out_Files/8-K/0001137083-12-000019.txt
1137083,10-K,2012-08-03,Out_Files/10-K/0001137083-12-000038.txt
1137083,10-K,2012-08-03,Out_Files/10-K/0001137083-12-000042.txt
1137083,10-K,2012-08-08,Out_Files/10-K/0001137083-12-000047.txt
1137083,10-K,2012-07-31,Out_Files/10-K/0001137083-12-000034.txt
1399521,8-K,2011-11-09,Out_Files/8-K/0001144204-11-062527.txt
1277092,10-Q,2011-08-11,Out_Files/10-Q/0001144204-11-045483.txt
1277092,10-Q,2011-08-09,Out_Files/10-Q/0001144204-11-044734.txt
1277092,8-K,2011-07-06,Out_Files/8-K/0001144204-11-039230.txt
1277092,8-K,2011-07-11,Out_Files/8-K/0001144204-11-039873.txt
1277092,10-Q,2011-11-09,Out_Files/10-Q/0001144204-11-062315.txt
1277092,8-K,2011-11-10,Out_Files/8-K/0001144204-11-062714.txt
1277092,8-K,2011-11-09,Out_Files/8-K/0001144204-11-062228.txt
1277092,10-K,2012-03-15,Out_Files/10-K/0001144204-12-015051.txt
1277092,8-K,2012-03-14,Out_Files/8-K/0001144204-12-014670.txt
1277092,8-K,2012-03-27,Out_Files/8-K/0001144204-12-017279.txt
1277092,10-Q,2012-05-10,Out_Files/10-Q/0001144204-12-027338.txt
1277092,8-K,2012-04-13,Out_Files/8-K/0001144204-12-021379.txt
1277092,8-K,2012-05-10,Out_Files/8-K/0001144204-12-027332.txt
1277092,8-K,2012-05-10,Out_Files/8-K/0001144204-12-027340.txt
1277092,10-Q,2012-08-13,Out_Files/10-Q/0001144204-12-044578.txt
1277092,10-Q,2012-08-09,Out_Files/10-Q/0001144204-12-043806.txt
1277092,8-K,2012-08-09,Out_Files/8-K/0001144204-12-043798.txt
1277092,8-K,2011-08-09,Out_Files/8-K/0001144204-11-044708.txt
1277092,8-K,2011-08-19,Out_Files/8-K/0001144204-11-048567.txt
1277092,8-K,2012-06-21,Out_Files/8-K/0001144204-12-035739.txt
1277092,8-K,2012-06-27,Out_Files/8-K/0001144204-12-036592.txt
1160791,10-Q,2011-08-09,Out_Files/10-Q/0001193125-11-216650.txt
1160791,8-K,2011-09-07,Out_Files/8-K/0001181431-11-048278.txt
1160791,10-Q,2011-11-09,Out_Files/10-Q/0001193125-11-304750.txt
1160791,8-K,2011-11-16,Out_Files/8-K/0001181431-11-056279.txt
1160791,8-K,2011-12-09,Out_Files/8-K/0001193125-11-336658.txt
1160791,10-K,2012-02-29,Out_Files/10-K/0001193125-12-089264.txt
1160791,8-K,2012-01-05,Out_Files/8-K/0001193125-12-003601.txt
1160791,8-K,2012-01-30,Out_Files/8-K/0001193125-12-029048.txt
1160791,8-K,2012-03-19,Out_Files/8-K/0001193125-12-121639.txt
1160791,10-Q,2012-05-10,Out_Files/10-Q/0001193125-12-225697.txt
1160791,8-K,2012-05-11,Out_Files/8-K/0001193125-12-226428.txt
1160791,8-K,2012-06-26,Out_Files/8-K/0001193125-12-284009.txt
1160791,10-Q,2012-08-09,Out_Files/10-Q/0001193125-12-347981.txt
1160791,8-K,2012-08-10,Out_Files/8-K/0001193125-12-348146.txt
1160791,8-K,2012-08-29,Out_Files/8-K/0001193125-12-373535.txt
1266719,8-K,2011-08-16,Out_Files/8-K/0001144204-11-047933.txt
1266719,8-K,2011-09-06,Out_Files/8-K/0001144204-11-051394.txt
1266719,8-K,2011-09-21,Out_Files/8-K/0001144204-11-054159.txt
1266719,8-K,2011-09-29,Out_Files/8-K/0001144204-11-055637.txt
1266719,8-K,2011-10-31,Out_Files/8-K/0001144204-11-060160.txt
1266719,8-K,2011-11-03,Out_Files/8-K/0001144204-11-061069.txt
901219,10-Q,2011-07-28,Out_Files/10-Q/0001193125-11-199223.txt
901219,8-K,2011-07-14,Out_Files/8-K/0000950123-11-065574.txt
901219,8-K,2011-07-21,Out_Files/8-K/0000950123-11-067183.txt
901219,8-K,2011-08-01,Out_Files/8-K/0000950123-11-071053.txt
901219,10-Q,2011-10-28,Out_Files/10-Q/0001193125-11-285088.txt
901219,8-K,2011-10-25,Out_Files/8-K/0000950123-11-091756.txt
901219,8-K,2011-11-07,Out_Files/8-K/0000950123-11-095698.txt
901219,8-K,2011-11-10,Out_Files/8-K/0000950123-11-097286.txt
901219,10-K,2012-02-28,Out_Files/10-K/0001193125-12-085140.txt
901219,8-K,2012-01-09,Out_Files/8-K/0000950123-12-000472.txt
901219,8-K,2012-02-27,Out_Files/8-K/0001193125-12-081721.txt
901219,10-Q,2012-04-26,Out_Files/10-Q/0001193125-12-182654.txt
901219,8-K,2012-04-19,Out_Files/8-K/0001193125-12-170639.txt
901219,8-K,2012-04-24,Out_Files/8-K/0001193125-12-178832.txt
901219,8-K,2012-05-16,Out_Files/8-K/0001193125-12-236569.txt
901219,10-Q,2012-07-26,Out_Files/10-Q/0001193125-12-316881.txt
901219,8-K,2012-07-16,Out_Files/8-K/0001193125-12-303624.txt
901219,8-K,2012-08-01,Out_Files/8-K/0001193125-12-329030.txt
901219,8-K,2012-08-08,Out_Files/8-K/0001193125-12-343761.txt
1388855,10-Q,2012-08-09,Out_Files/10-Q/0001185185-12-001666.txt
1388855,8-K,2012-08-09,Out_Files/8-K/0001185185-12-001665.txt
1084048,10-Q,2011-08-08,Out_Files/10-Q/0001072613-11-000632.txt
1084048,8-K,2011-08-03,Out_Files/8-K/0001206774-11-001718.txt
1084048,10-Q,2011-11-08,Out_Files/10-Q/0001072613-11-000819.txt
1084048,8-K,2011-10-26,Out_Files/8-K/0001072613-11-000800.txt
1084048,8-K,2011-11-03,Out_Files/8-K/0001206774-11-002384.txt
1084048,8-K,2011-12-07,Out_Files/8-K/0001072613-11-000882.txt
1084048,10-K,2012-02-28,Out_Files/10-K/0001072613-12-000216.txt
1084048,8-K,2012-02-15,Out_Files/8-K/0001206774-12-000603.txt
1084048,8-K,2012-02-28,Out_Files/8-K/0001072613-12-000217.txt
1084048,8-K,2012-03-07,Out_Files/8-K/0001072613-12-000232.txt
1084048,10-Q,2012-05-07,Out_Files/10-Q/0001084048-12-000003.txt
1084048,8-K,2012-05-04,Out_Files/8-K/0001072613-12-000367.txt
1084048,8-K,2012-05-14,Out_Files/8-K/0001084048-12-000007.txt
1084048,10-Q,2012-08-07,Out_Files/10-Q/0001084048-12-000011.txt
1084048,8-K,2012-07-16,Out_Files/8-K/0001072613-12-000500.txt
1084048,8-K,2012-07-20,Out_Files/8-K/0001084048-12-000009.txt
1084048,8-K,2012-07-27,Out_Files/8-K/0001072613-12-000510.txt
1099290,10-K,2011-09-29,Out_Files/10-K/0001144204-11-055632.txt
1099290,10-K,2011-09-13,Out_Files/10-K/0001144204-11-052753.txt
1099290,8-K,2011-07-21,Out_Files/8-K/0001144204-11-041586.txt
1099290,8-K,2011-07-15,Out_Files/8-K/0001144204-11-040845.txt
1099290,10-Q,2011-11-22,Out_Files/10-Q/0001144204-11-066502.txt
1099290,10-Q,2011-11-09,Out_Files/10-Q/0001144204-11-062515.txt
1099290,8-K,2011-11-09,Out_Files/8-K/0001144204-11-062530.txt
1099290,8-K,2011-12-27,Out_Files/8-K/0001144204-11-071574.txt
1099290,10-Q,2012-02-09,Out_Files/10-Q/0001144204-12-006923.txt
1099290,8-K,2012-02-09,Out_Files/8-K/0001144204-12-006990.txt
1099290,8-K,2012-02-10,Out_Files/8-K/0001144204-12-007307.txt
1099290,10-Q,2012-05-10,Out_Files/10-Q/0001144204-12-027614.txt
1099290,10-K,2012-09-28,Out_Files/10-K/0001144204-12-053408.txt
1099290,8-K,2012-07-05,Out_Files/8-K/0001144204-12-038167.txt
1099290,8-K,2012-09-14,Out_Files/8-K/0001144204-12-051414.txt
1099290,8-K,2012-09-17,Out_Files/8-K/0001144204-12-051656.txt
1005284,10-Q,2011-11-08,Out_Files/10-Q/0001005284-11-000102.txt
1005284,8-K,2011-12-19,Out_Files/8-K/0001005284-11-000105.txt
1005284,10-K,2012-03-21,Out_Files/10-K/0001005284-12-000029.txt
1005284,10-K,2012-02-28,Out_Files/10-K/0001005284-12-000018.txt
1005284,10-Q,2012-01-27,Out_Files/10-Q/0001005284-12-000015.txt
1005284,8-K,2012-01-10,Out_Files/8-K/0001005284-12-000007.txt
1005284,10-Q,2012-05-09,Out_Files/10-Q/0001005284-12-000052.txt
1005284,8-K,2012-05-09,Out_Files/8-K/0001005284-12-000053.txt
1005284,8-K,2012-05-17,Out_Files/8-K/0001005284-12-000055.txt
1005284,8-K,2012-06-25,Out_Files/8-K/0001005284-12-000061.txt
1005284,10-Q,2012-08-08,Out_Files/10-Q/0001005284-12-000072.txt
1005284,8-K,2012-07-27,Out_Files/8-K/0001005284-12-000068.txt
1005284,8-K,2012-08-09,Out_Files/8-K/0001005284-12-000074.txt
1005284,10-Q,2012-11-07,Out_Files/10-Q/0001005284-12-000085.txt
1005284,8-K,2012-11-07,Out_Files/8-K/0001005284-12-000086.txt
1005284,8-K,2012-12-13,Out_Files/8-K/0001005284-12-000088.txt
34088,10-Q,2011-11-03,Out_Files/10-Q/0001193125-11-294424.txt
34088,8-K,2011-10-27,Out_Files/8-K/0000034088-11-000037.txt
34088,8-K,2011-11-29,Out_Files/8-K/0000034088-11-000042.txt
34088,8-K,2011-12-06,Out_Files/8-K/0000034088-11-000045.txt
34088,10-K,2012-02-24,Out_Files/10-K/0001193125-12-078102.txt
34088,8-K,2012-01-31,Out_Files/8-K/0000034088-12-000005.txt
34088,8-K,2012-02-23,Out_Files/8-K/0000034088-12-000010.txt
34088,8-K,2012-02-29,Out_Files/8-K/0000034088-12-000012.txt
34088,10-Q,2012-05-03,Out_Files/10-Q/0001193125-12-208076.txt
34088,8-K,2012-04-26,Out_Files/8-K/0000034088-12-000017.txt
34088,8-K,2012-06-01,Out_Files/8-K/0000034088-12-000021.txt
34088,10-Q,2012-08-02,Out_Files/10-Q/0000034088-12-000036.txt
34088,8-K,2012-07-26,Out_Files/8-K/0000034088-12-000030.txt
34088,10-Q,2012-11-06,Out_Files/10-Q/0000034088-12-000050.txt
34088,8-K,2012-11-01,Out_Files/8-K/0000034088-12-000044.txt
34088,8-K,2012-11-02,Out_Files/8-K/0000034088-12-000048.txt
34088,8-K,2012-11-30,Out_Files/8-K/0000034088-12-000052.txt
1418135,10-Q,2011-10-27,Out_Files/10-Q/0001418135-11-000028.txt
1418135,10-Q,2011-10-26,Out_Files/10-Q/0001418135-11-000024.txt
1418135,8-K,2011-10-26,Out_Files/8-K/0001418135-11-000020.txt
1418135,8-K,2011-11-08,Out_Files/8-K/0001104659-11-062053.txt
1418135,10-K,2012-02-22,Out_Files/10-K/0001418135-12-000006.txt
1418135,8-K,2012-02-01,Out_Files/8-K/0001299933-12-000253.txt
1418135,8-K,2012-02-08,Out_Files/8-K/0001299933-12-000330.txt
1418135,8-K,2012-02-15,Out_Files/8-K/0001418135-12-000003.txt
1418135,10-Q,2012-04-25,Out_Files/10-Q/0001418135-12-000013.txt
1418135,8-K,2012-04-25,Out_Files/8-K/0001418135-12-000011.txt
1418135,8-K,2012-05-16,Out_Files/8-K/0001299933-12-001209.txt
1418135,8-K,2012-05-16,Out_Files/8-K/0001299933-12-001210.txt
1418135,10-Q,2012-07-26,Out_Files/10-Q/0001418135-12-000028.txt
1418135,8-K,2012-07-26,Out_Files/8-K/0001418135-12-000026.txt
1418135,8-K,2012-08-09,Out_Files/8-K/0001299933-12-001899.txt
1418135,8-K,2012-09-26,Out_Files/8-K/0001104659-12-065621.txt
1418135,10-Q,2012-10-24,Out_Files/10-Q/0001418135-12-000034.txt
1418135,8-K,2012-10-24,Out_Files/8-K/0001418135-12-000031.txt
1418135,8-K,2012-11-14,Out_Files/8-K/0001418135-12-000043.txt
1418135,8-K,2012-11-16,Out_Files/8-K/0001299933-12-002586.txt
922475,10-Q,2011-10-21,Out_Files/10-Q/0001193125-11-277278.txt
922475,8-K,2011-10-20,Out_Files/8-K/0000922475-11-000022.txt
922475,10-K,2012-02-24,Out_Files/10-K/0001193125-12-077917.txt
922475,8-K,2012-01-26,Out_Files/8-K/0000922475-12-000002.txt
922475,8-K,2012-01-27,Out_Files/8-K/0000922475-12-000004.txt
922475,8-K,2012-03-27,Out_Files/8-K/0000922475-12-000010.txt
922475,10-Q,2012-04-26,Out_Files/10-Q/0001193125-12-185621.txt
922475,8-K,2012-04-26,Out_Files/8-K/0000922475-12-000012.txt
922475,8-K,2012-05-08,Out_Files/8-K/0000922475-12-000014.txt
922475,8-K,2012-05-22,Out_Files/8-K/0000922475-12-000016.txt
922475,10-Q,2012-07-27,Out_Files/10-Q/0001193125-12-319120.txt
922475,8-K,2012-07-26,Out_Files/8-K/0000922475-12-000020.txt
922475,10-Q,2012-10-29,Out_Files/10-Q/0001193125-12-439914.txt
922475,8-K,2012-10-25,Out_Files/8-K/0000922475-12-000026.txt
922475,8-K,2012-12-21,Out_Files/8-K/0000922475-12-000028.txt
1326380,10-Q,2011-10-04,Out_Files/10-Q/0001193125-11-263719.txt
1326380,10-Q,2011-12-07,Out_Files/10-Q/0001193125-11-333737.txt
1326380,8-K,2011-11-17,Out_Files/8-K/0001157523-11-006894.txt
1326380,10-K,2012-03-27,Out_Files/10-K/0001193125-12-134615.txt
1326380,8-K,2012-02-08,Out_Files/8-K/0001157523-12-000597.txt
1326380,8-K,2012-02-10,Out_Files/8-K/0000950138-12-000135.txt
1326380,8-K,2012-03-26,Out_Files/8-K/0001157523-12-001532.txt
1326380,10-Q,2012-06-06,Out_Files/10-Q/0001193125-12-262005.txt
1326380,8-K,2012-05-11,Out_Files/8-K/0001157523-12-002821.txt
1326380,8-K,2012-05-17,Out_Files/8-K/0001157523-12-002957.txt
1326380,8-K,2012-06-21,Out_Files/8-K/0001193125-12-278365.txt
1326380,10-Q,2012-09-05,Out_Files/10-Q/0001193125-12-381205.txt
1326380,8-K,2012-07-27,Out_Files/8-K/0000950138-12-000351.txt
1326380,8-K,2012-08-16,Out_Files/8-K/0001157523-12-004573.txt
1326380,10-Q,2012-12-05,Out_Files/10-Q/0001193125-12-492205.txt
1326380,8-K,2012-11-15,Out_Files/8-K/0001157523-12-006091.txt
792641,8-K,2011-11-04,Out_Files/8-K/0001104659-11-060964.txt
792641,8-K,2011-12-14,Out_Files/8-K/0001104659-11-069316.txt
792641,10-K,2012-01-13,Out_Files/10-K/0001104659-12-001968.txt
792641,10-Q,2012-03-08,Out_Files/10-Q/0001104659-12-016591.txt
792641,8-K,2012-02-08,Out_Files/8-K/0001104659-12-007805.txt
792641,8-K,2012-03-01,Out_Files/8-K/0001104659-12-014791.txt
792641,10-Q,2012-06-08,Out_Files/10-Q/0001104659-12-042477.txt
792641,8-K,2012-05-01,Out_Files/8-K/0001104659-12-031158.txt
792641,8-K,2012-06-07,Out_Files/8-K/0001104659-12-042202.txt
792641,8-K,2012-06-15,Out_Files/8-K/0001104659-12-043882.txt
792641,10-Q,2012-09-06,Out_Files/10-Q/0001104659-12-061831.txt
792641,8-K,2012-08-07,Out_Files/8-K/0001104659-12-055164.txt
792641,8-K,2012-08-30,Out_Files/8-K/0001104659-12-060781.txt
792641,8-K,2012-12-06,Out_Files/8-K/0001104659-12-082280.txt
792641,8-K,2012-12-27,Out_Files/8-K/0001104659-12-086319.txt
1418135,8-K,2011-11-15,Out_Files/8-K/0001104659-11-064294.txt
1418135,8-K,2011-11-17,Out_Files/8-K/0001299933-11-003376.txt
1418135,8-K,2011-12-09,Out_Files/8-K/0001299933-11-003516.txt
1418135,8-K,2012-05-17,Out_Files/8-K/0001104659-12-038195.txt
1418135,8-K,2012-11-16,Out_Files/8-K/0001299933-12-002590.txt
1418135,8-K,2012-11-20,Out_Files/8-K/0001418135-12-000051.txt
1261888,8-K,2011-12-12,Out_Files/8-K/0001144204-11-069310.txt
1261888,8-K,2012-01-05,Out_Files/8-K/0001144204-12-000647.txt
1261888,8-K,2012-01-17,Out_Files/8-K/0001144204-12-002602.txt
1261888,8-K,2012-01-27,Out_Files/8-K/0001144204-12-004415.txt
1261888,8-K,2012-01-31,Out_Files/8-K/0001144204-12-005000.txt
1261888,8-K,2012-04-17,Out_Files/8-K/0001144204-12-022115.txt
1261888,8-K,2012-04-19,Out_Files/8-K/0001144204-12-022714.txt
1261888,8-K,2012-05-08,Out_Files/8-K/0001144204-12-026836.txt
1261888,8-K,2012-05-14,Out_Files/8-K/0001144204-12-028609.txt
1261888,8-K,2012-07-16,Out_Files/8-K/0001144204-12-039615.txt
1261888,8-K,2012-07-30,Out_Files/8-K/0001144204-12-041556.txt
1261888,8-K,2012-07-30,Out_Files/8-K/0001144204-12-041558.txt
1261888,8-K,2012-08-27,Out_Files/8-K/0001144204-12-048071.txt
1261888,8-K,2012-12-21,Out_Files/8-K/0001144204-12-069091.txt
1261888,10-Q,2012-11-07,Out_Files/10-Q/0001144204-12-059846.txt
1398551,10-Q,2012-08-14,Out_Files/10-Q/0001144204-12-045017.txt
1398551,10-Q,2012-08-09,Out_Files/10-Q/0001144204-12-043854.txt
1398551,8-K,2012-08-09,Out_Files/8-K/0001144204-12-043824.txt
1398551,10-Q,2012-11-09,Out_Files/10-Q/0001144204-12-060634.txt
1398551,8-K,2012-10-15,Out_Files/8-K/0001144204-12-056085.txt
1398551,8-K,2012-10-25,Out_Files/8-K/0001144204-12-057679.txt
1398551,8-K,2012-11-09,Out_Files/8-K/0001144204-12-060619.txt
64040,10-Q,2011-10-21,Out_Files/10-Q/0000950123-11-091082.txt
64040,8-K,2011-10-20,Out_Files/8-K/0001144204-11-058555.txt
64040,8-K,2011-11-04,Out_Files/8-K/0001144204-11-061417.txt
64040,8-K,2011-11-14,Out_Files/8-K/0000898822-11-000898.txt
64040,10-K,2012-02-07,Out_Files/10-K/0001193125-12-043165.txt
64040,8-K,2012-01-31,Out_Files/8-K/0001144204-12-004826.txt
64040,10-Q,2012-04-25,Out_Files/10-Q/0001193125-12-181173.txt
64040,8-K,2012-04-24,Out_Files/8-K/0001144204-12-023297.txt
64040,8-K,2012-04-27,Out_Files/8-K/0001193125-12-189668.txt
64040,10-Q,2012-07-26,Out_Files/10-Q/0000064040-12-000006.txt
64040,8-K,2012-07-02,Out_Files/8-K/0001144204-12-037553.txt
64040,8-K,2012-07-05,Out_Files/8-K/0000898822-12-000311.txt
64040,8-K,2012-07-26,Out_Files/8-K/0001144204-12-041048.txt
64040,10-Q,2012-11-02,Out_Files/10-Q/0000064040-12-000010.txt
64040,8-K,2012-11-02,Out_Files/8-K/0001144204-12-059061.txt
64040,8-K,2012-11-26,Out_Files/8-K/0000898822-12-000630.txt
1310067,10-Q,2011-11-18,Out_Files/10-Q/0001193125-11-316529.txt
1310067,10-Q,2011-11-17,Out_Files/10-Q/0001193125-11-314963.txt
1310067,8-K,2011-11-17,Out_Files/8-K/0001193125-11-314937.txt
1310067,8-K,2011-12-15,Out_Files/8-K/0001181431-11-060635.txt
1310067,10-K,2012-03-14,Out_Files/10-K/0001193125-12-114869.txt
1310067,8-K,2012-01-26,Out_Files/8-K/0001181431-12-003876.txt
1310067,8-K,2012-02-23,Out_Files/8-K/0001193125-12-073963.txt
1310067,8-K,2012-02-23,Out_Files/8-K/0001193125-12-074237.txt
1310067,10-Q,2012-05-17,Out_Files/10-Q/0001193125-12-238344.txt
1310067,8-K,2012-05-01,Out_Files/8-K/0001181431-12-026774.txt
1310067,8-K,2012-05-01,Out_Files/8-K/0001193125-12-197483.txt
1310067,8-K,2012-05-01,Out_Files/8-K/0001193125-12-198167.txt
1310067,10-Q,2012-08-16,Out_Files/10-Q/0001193125-12-358165.txt
1310067,8-K,2012-08-30,Out_Files/8-K/0001181431-12-047999.txt
1310067,8-K,2012-07-09,Out_Files/8-K/0001181431-12-040060.txt
1310067,8-K,2012-07-20,Out_Files/8-K/0001181431-12-041554.txt
1310067,10-Q,2012-11-16,Out_Files/10-Q/0001445305-12-003689.txt
1310067,8-K,2012-10-09,Out_Files/8-K/0001193125-12-418717.txt
1310067,8-K,2012-10-11,Out_Files/8-K/0001193125-12-421086.txt
1310067,8-K,2012-10-23,Out_Files/8-K/0001193125-12-430553.txt
929887,10-K,2011-10-20,Out_Files/10-K/0001445305-11-003026.txt
929887,8-K,2011-10-19,Out_Files/8-K/0001193125-11-274325.txt
929887,8-K,2011-10-20,Out_Files/8-K/0001193125-11-276008.txt
929887,8-K,2011-11-21,Out_Files/8-K/0001193125-11-318271.txt
929887,10-Q,2012-01-05,Out_Files/10-Q/0000929887-12-000003.txt
929887,10-Q,2012-03-26,Out_Files/10-Q/0000929887-12-000010.txt
929887,8-K,2012-01-05,Out_Files/8-K/0001193125-12-003526.txt
929887,8-K,2012-01-12,Out_Files/8-K/0001193125-12-010020.txt
